timestamp,rater,test,item_id,response,response2,elapsed_s,note,params
2026-07-29T08:27:39,rater_daa5,melody,v1__boc__lead__flat,neutral,yes,68.32,this one is a bit boring,"{""style"": ""boc"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-07-29T08:29:11,rater_daa5,melody,v1__folk__texture__flat,neutral,yes,91.86,,"{""style"": ""folk"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 78.3, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-07-29T08:34:29,rater_daa5,melody,v0__boc__lead__flat,negative,yes,317.34,nice and airy. good tecture to have for melody,"{""style"": ""boc"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-29T08:36:36,rater_daa5,melody,v1__L3_d128__texture__flat,positive,yes,127.36,the hum of melody makes it sound slightly possitive and hopeful,"{""style"": ""L3_d128"", ""role"": ""texture"", ""generator"": ""transformer"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 78.3, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-07-29T08:37:08,rater_daa5,melody,v0__chant__texture__flat,positive,yes,32.32,same as before,"{""style"": ""chant"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-29T08:38:18,rater_daa5,melody,v0__none,neutral,yes,69.73,can barely  hear the melody. but good all teh same. good drone to create anticipation,"{""style"": ""none"", ""generator"": ""none"", ""level_db"": null, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": false}"
2026-07-29T08:38:53,rater_daa5,melody,v1__boc__texture__flat,negative,yes,35.09,the bass makes it negative sor sure. I thin it;'s minor key inthe background also,"{""style"": ""boc"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 78.3, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-07-29T08:39:34,rater_daa5,melody,v0__kbd__texture__flat,negative,yes,40.45,same as before,"{""style"": ""kbd"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-29T08:40:51,rater_daa5,melody,v1__chant__lead__swell,negative,yes,76.93,,"{""style"": ""chant"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-07-29T08:42:10,rater_daa5,melody,v0__L3_d128__lead__swell,neutral,yes,79.61,,"{""style"": ""L3_d128"", ""role"": ""lead"", ""generator"": ""transformer"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-29T08:42:57,rater_daa5,melody,v0__chant__lead__flat,neutral,yes,46.67,"i mean, this is a but monophonal. but it;s fine","{""style"": ""chant"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-31T12:06:06,rater_e075,reverb_clips,vtrans_028__long_bright,positive,yes,62.98,,"{""clip_id"": ""vtrans_028"", ""reverb"": ""long_bright""}"
2026-07-31T12:06:42,rater_e075,reverb_clips,vtrans_002__long_bright,neutral,maybe,36.03,,"{""clip_id"": ""vtrans_002"", ""reverb"": ""long_bright""}"
2026-07-31T12:06:58,rater_e075,reverb_clips,vtrans_002__dry,neutral,maybe,15.93,,"{""clip_id"": ""vtrans_002"", ""reverb"": ""dry""}"
2026-07-31T12:07:15,rater_e075,reverb_clips,vtrans_028__brutalism,negative,maybe,16.25,,"{""clip_id"": ""vtrans_028"", ""reverb"": ""brutalism""}"
2026-07-31T12:07:28,rater_e075,reverb_clips,vtrans_028__stairwell,neutral,maybe,13.82,,"{""clip_id"": ""vtrans_028"", ""reverb"": ""stairwell""}"
2026-07-31T12:08:02,rater_e075,reverb_clips,vwander_020__stairwell,neutral,maybe,33.56,,"{""clip_id"": ""vwander_020"", ""reverb"": ""stairwell""}"
2026-07-31T12:08:18,rater_e075,reverb_clips,vtrans_013__brutalism,neutral,yes,16.53,,"{""clip_id"": ""vtrans_013"", ""reverb"": ""brutalism""}"
2026-07-31T12:08:35,rater_e075,reverb_clips,vwander_020__brutalism,neutral,maybe,16.69,,"{""clip_id"": ""vwander_020"", ""reverb"": ""brutalism""}"
2026-07-31T12:09:00,rater_e075,reverb_clips,vwander_049__long_dark,neutral,yes,24.56,,"{""clip_id"": ""vwander_049"", ""reverb"": ""long_dark""}"
2026-07-31T12:09:12,rater_e075,reverb_clips,vtrans_028__nature,neutral,maybe,12.53,,"{""clip_id"": ""vtrans_028"", ""reverb"": ""nature""}"
2026-07-31T12:09:27,rater_e075,reverb_clips,vtrans_028__dry,neutral,yes,15.12,,"{""clip_id"": ""vtrans_028"", ""reverb"": ""dry""}"
2026-07-31T12:09:41,rater_e075,reverb_clips,vwander_020__dry,neutral,yes,13.64,,"{""clip_id"": ""vwander_020"", ""reverb"": ""dry""}"
2026-07-31T12:09:57,rater_e075,reverb_clips,vtrans_013__long_bright,negative,yes,15.97,,"{""clip_id"": ""vtrans_013"", ""reverb"": ""long_bright""}"
2026-07-31T12:10:15,rater_e075,reverb_clips,vwander_049__long_bright,negative,yes,17.68,,"{""clip_id"": ""vwander_049"", ""reverb"": ""long_bright""}"
2026-07-31T12:10:28,rater_e075,reverb_clips,vwander_049__stairwell,neutral,maybe,13.75,,"{""clip_id"": ""vwander_049"", ""reverb"": ""stairwell""}"
2026-07-31T12:10:42,rater_e075,reverb_clips,vwander_049__dry,neutral,maybe,13.46,,"{""clip_id"": ""vwander_049"", ""reverb"": ""dry""}"
2026-07-31T12:11:01,rater_e075,reverb_clips,vtrans_002__long_dark,neutral,maybe,18.62,,"{""clip_id"": ""vtrans_002"", ""reverb"": ""long_dark""}"
2026-07-31T12:11:19,rater_e075,reverb_clips,vwander_020__nature,neutral,maybe,17.99,,"{""clip_id"": ""vwander_020"", ""reverb"": ""nature""}"
2026-07-31T12:12:07,rater_e075,pairing,vtrans_002__L18__bells-church__r_1mechanical155859_179538-hq,negative,maybe,31.63,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -18.0, ""va_gap"": 0.086, ""reverb"": ""long_bright""}"
2026-07-31T12:12:41,rater_e075,pairing,vtrans_002__L8__bells-church__r_1mechanical155859_179538-hq,negative,maybe,33.56,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -8.0, ""va_gap"": 0.086, ""reverb"": ""long_bright""}"
2026-07-31T12:13:15,rater_e075,pairing,vtrans_002__L18__street-crowd__r_0society121787_2168040-hq,neutral,yes,34.62,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -18.0, ""va_gap"": 0.552, ""reverb"": ""long_bright""}"
2026-07-31T12:13:48,rater_e075,pairing,vtrans_002__L8__street-crowd__r_0society121787_2168040-hq,neutral,maybe,32.41,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -8.0, ""va_gap"": 0.552, ""reverb"": ""long_bright""}"
2026-07-31T12:14:23,rater_e075,pairing,vtrans_002__L18__water-stream__r_0nature149743_1050391-hq,positive,yes,35.62,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -18.0, ""va_gap"": 1.152, ""reverb"": ""long_bright""}"
2026-07-31T12:14:52,rater_e075,pairing,vtrans_002__L8__water-stream__r_0nature149743_1050391-hq,positive,maybe,28.81,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -8.0, ""va_gap"": 1.152, ""reverb"": ""long_bright""}"
2026-07-31T12:15:06,rater_e075,pairing,vtrans_002__L18__birds__r_0quiet324938_1648170-hq,positive,yes,13.9,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -18.0, ""va_gap"": 1.804, ""reverb"": ""long_bright""}"
2026-07-31T12:15:32,rater_e075,pairing,vtrans_002__L8__birds__r_0quiet324938_1648170-hq,positive,maybe,26.28,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""level_db"": -8.0, ""va_gap"": 1.804, ""reverb"": ""long_bright""}"
2026-07-31T12:16:03,rater_e075,pairing,vtrans_004__L18__bells-church__r_1mechanical155859_179538-hq,neutral,yes,30.62,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -18.0, ""va_gap"": 0.099, ""reverb"": ""long_bright""}"
2026-07-31T12:16:24,rater_e075,pairing,vtrans_004__L8__bells-church__r_1mechanical155859_179538-hq,negative,maybe,21.01,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -8.0, ""va_gap"": 0.099, ""reverb"": ""long_bright""}"
2026-07-31T12:16:59,rater_e075,pairing,vtrans_004__L18__street-crowd__r_0society121787_2168040-hq,neutral,yes,34.54,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -18.0, ""va_gap"": 0.539, ""reverb"": ""long_bright""}"
2026-07-31T12:17:35,rater_e075,pairing,vtrans_004__L8__street-crowd__r_0society121787_2168040-hq,neutral,yes,36.85,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -8.0, ""va_gap"": 0.539, ""reverb"": ""long_bright""}"
2026-07-31T12:18:00,rater_e075,pairing,vtrans_004__L18__water-stream__r_0nature149743_1050391-hq,positive,yes,24.61,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -18.0, ""va_gap"": 1.14, ""reverb"": ""long_bright""}"
2026-07-31T12:18:25,rater_e075,pairing,vtrans_004__L8__water-stream__r_0nature149743_1050391-hq,positive,yes,24.48,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -8.0, ""va_gap"": 1.14, ""reverb"": ""long_bright""}"
2026-07-31T12:18:43,rater_e075,pairing,vtrans_004__L18__birds__r_0quiet324938_1648170-hq,positive,yes,17.96,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -18.0, ""va_gap"": 1.791, ""reverb"": ""long_bright""}"
2026-07-31T12:19:07,rater_e075,pairing,vtrans_004__L8__birds__r_0quiet324938_1648170-hq,positive,yes,24.1,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""level_db"": -8.0, ""va_gap"": 1.791, ""reverb"": ""long_bright""}"
2026-07-31T12:20:06,rater_e075,bed_level,vtrans_002__bells-church,works,-18,38.46,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-07-31T12:20:32,rater_e075,bed_level,vtrans_002__street-crowd,works,-12,25.59,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-07-31T12:20:53,rater_e075,bed_level,vtrans_002__water-stream,works,-18,21.5,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-07-31T12:21:24,rater_e075,bed_level,vtrans_002__birds,works,-18,31.3,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_002"", ""drone_va"": [-0.9009, 0.1011], ""reverb"": ""long_bright""}"
2026-07-31T12:21:46,rater_e075,bed_level,vtrans_004__bells-church,marginal,-24,21.13,,"{""bed_id"": ""r_1mechanical155859_179538-hq"", ""bed_type"": ""bells-church"", ""bed_va"": [-0.986809563, 0.924154988], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""reverb"": ""long_bright""}"
2026-07-31T12:23:24,rater_e075,bed_level,vtrans_004__street-crowd,works,-12,98.24,,"{""bed_id"": ""r_0society121787_2168040-hq"", ""bed_type"": ""street-crowd"", ""bed_va"": [-0.348722176, 0.104699093], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""reverb"": ""long_bright""}"
2026-07-31T12:23:37,rater_e075,bed_level,vtrans_004__water-stream,works,-18,12.83,,"{""bed_id"": ""r_0nature149743_1050391-hq"", ""bed_type"": ""water-stream"", ""bed_va"": [0.251442704, 0.083264633], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""reverb"": ""long_bright""}"
2026-07-31T12:23:56,rater_e075,bed_level,vtrans_004__birds,works,-18,19.91,,"{""bed_id"": ""r_0quiet324938_1648170-hq"", ""bed_type"": ""birds"", ""bed_va"": [0.902720528, -0.335531739], ""drone"": ""vtrans_004"", ""drone_va"": [-0.8882, 1.0], ""reverb"": ""long_bright""}"
2026-07-31T12:24:40,rater_e075,transitions,vtrans_019__vtrans_013,B,,25.99,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vtrans_019"", ""clip_b"": ""vtrans_013""}"
2026-07-31T12:25:09,rater_e075,transitions,vtrans_028__vtrans_002,A,,29.39,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vtrans_028"", ""clip_b"": ""vtrans_002""}"
2026-07-31T12:25:35,rater_e075,transitions,vwander_034__vwander_059,B,,25.68,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vwander_034"", ""clip_b"": ""vwander_059""}"
2026-07-31T12:25:57,rater_e075,transitions,vwander_049__vwander_059,B,,21.91,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vwander_049"", ""clip_b"": ""vwander_059""}"
2026-07-31T12:26:22,rater_e075,transitions,vwander_049__vwander_020,B,,25.32,,"{""pair_kind"": ""wander"", ""bloom"": ""long_bright"", ""a_is_reverb"": false, ""clip_a"": ""vwander_049"", ""clip_b"": ""vwander_020""}"
2026-07-31T12:26:47,rater_e075,transitions,vtrans_028__vtrans_019,A,,24.98,,"{""pair_kind"": ""trans"", ""bloom"": ""long_bright"", ""a_is_reverb"": true, ""clip_a"": ""vtrans_028"", ""clip_b"": ""vtrans_019""}"
2026-07-31T12:27:43,rater_e075,sensitivity,sens_p2_d0,A,,44.71,,"{""a_is_staged"": false, ""va_from"": [-0.9, 0.1], ""va_to"": [-0.64, -0.31], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-07-31T12:29:02,rater_e075,sensitivity,sens_p0_d1,A,,79.13,,"{""a_is_staged"": true, ""va_from"": [-0.38, 0.44], ""va_to"": [-0.88, 0.45], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-07-31T12:29:48,rater_e075,sensitivity,sens_p1_d0,B,,45.85,,"{""a_is_staged"": true, ""va_from"": [-1.0, 1.0], ""va_to"": [-0.34, 1.0], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-07-31T12:30:23,rater_e075,sensitivity,sens_p0_d0,same,,35.3,,"{""a_is_staged"": true, ""va_from"": [-0.88, 0.45], ""va_to"": [-0.38, 0.44], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-07-31T12:30:59,rater_e075,sensitivity,sens_p1_d1,A,,35.83,,"{""a_is_staged"": false, ""va_from"": [-0.34, 1.0], ""va_to"": [-1.0, 1.0], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-07-31T12:31:43,rater_e075,sensitivity,sens_p2_d1,A,,43.71,,"{""a_is_staged"": false, ""va_from"": [-0.64, -0.31], ""va_to"": [-0.9, 0.1], ""stages"": [[""harm_dist"", ""f0_hz""], [""noise_level"", ""swell_depth"", ""third_gain"", ""noise_cutoff_hz"", ""fifth_gain""], [""octave_gain"", ""swell_rate"", ""third_interval""]], ""bloom"": ""long_bright"", ""n_stages"": 3, ""secs_simul"": 23.02, ""secs_staged"": 23.02}"
2026-07-31T12:38:25,rater_e075,melody,v0__boc__lead__struck,neutral,maybe,395.89,,"{""style"": ""boc"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""struck"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-31T12:39:36,rater_e075,melody,v0__kbd__lead__swell,neutral,yes,71.26,,"{""style"": ""kbd"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 283.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-31T12:40:35,rater_e075,melody,v1__kbd__lead__swell,neutral,yes,58.93,,"{""style"": ""kbd"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-07-31T12:43:17,rater_e075,melody,v1__chant__lead__struck,neutral,maybe,162.02,"dodgy note envelope on some of these - muted attack then sudden jump to higher sustain level. melodic line itself is fine, but wouldn't use with this envelope","{""style"": ""chant"", ""role"": ""lead"", ""generator"": ""markov"", ""envelope"": ""struck"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
2026-07-31T12:47:26,rater_e075,melody,v0__folk__texture__flat,neutral,maybe,249.51,,"{""style"": ""folk"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-31T12:48:50,rater_e075,melody,v0__boc__texture__flat,neutral,maybe,83.8,,"{""style"": ""boc"", ""role"": ""texture"", ""generator"": ""markov"", ""envelope"": ""flat"", ""level_db"": -16.0, ""articulated"": false, ""own_voice"": false, ""octave"": -1, ""root_hz"": 141.9, ""valence"": -0.5, ""arousal"": -0.3, ""has_melody"": true}"
2026-07-31T12:49:56,rater_e075,melody,v1__L3_d128__lead__swell,neutral,yes,66.25,,"{""style"": ""L3_d128"", ""role"": ""lead"", ""generator"": ""transformer"", ""envelope"": ""swell"", ""level_db"": 0.0, ""articulated"": true, ""own_voice"": true, ""octave"": 0, ""root_hz"": 156.5, ""valence"": -0.5, ""arousal"": 0.3, ""has_melody"": true}"
